Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
29 E 64th St # 7C,"New York, NY 10065","29 E 64th St # 7C New York, NY 10065 ",40.7668463,-73.9690495,16,1.0551040989619886,3,0.7308691230454252,113,0.217125623260828,35,0.3011776026604471,2843,0.0303287392931227,181,0.1284802433681562,13,0.2613658110328584,21,0.7556449229495692,1578,0.0547755120925662,121,0.217125623260828,1,2.1962139808180163,32,0.182127999187467,23,0.2484335145373166,205,0.1729960476019935,Not Found
418 Central Park W Apt 71,"New York, NY 10025","418 Central Park W Apt 71 New York, NY 10025 ",40.795432,-73.9623642,20,0.5221093371944213,1,2.151952790871546,82,0.0677523773480598,8,1.040530937640331,1541,0.0753393544028771,209,0.1624815525231159,7,1.0239727158574534,5,1.656972271693171,1255,0.0144465890056444,86,0.0677523773480598,0,inf,19,0.6861961628419018,24,0.2750984267006443,143,0.079733054550802,Not Found
457 W 43rd St Apt 3F,"New York, NY 10036","457 W 43rd St Apt 3F New York, NY 10036 ",40.7599184,-73.9936896,14,0.4665282534407621,3,0.8169283149852012,109,0.2747716030446911,31,0.2137118701226824,2951,0.0426644578101228,160,0.1539347550412504,13,0.6066344223460234,22,0.4016769773059348,1453,0.0870601049163567,120,0.2747716030446911,1,2.0274053356495747,39,0.8438399003126149,25,0.870564326415094,188,0.0344107757130992,Not Found
125 E 84th St Unit 2A,"New York, NY 10028","125 E 84th St Unit 2A New York, NY 10028 ",40.7785977,-73.9571595,18,0.9541459805453394,2,1.519282849698054,100,0.1055193361214912,20,1.3167972935172556,2213,0.0342204837569149,188,0.0203610584972114,10,0.8697905900516628,10,0.9626205287893572,1492,0.0603263735973512,106,0.1055193361214912,0,inf,22,0.1616942769871987,22,0.7993874781933987,186,0.1599744066416847,Not Found
245 E 54th St Apt 30K,"New York, NY 10022","245 E 54th St Apt 30K New York, NY 10022 ",40.7580297,-73.9678535,16,0.6414497758936444,3,1.0628682945152377,119,0.1447732055878255,41,0.3774979009375336,3236,0.0539861830317014,180,0.0986223766840761,12,0.6592983105079451,21,0.8223283624909032,1577,0.0718187576175403,125,0.1447732055878255,1,1.6005935257892574,38,0.4252027571769306,25,0.2806140962753207,218,0.13534222182892,Not Found
46-17 Little Neck Pkwy,"Little Neck, NY 11362","46-17 Little Neck Pkwy Little Neck, NY 11362 ",40.7704998,-73.7339615,16,0.190361442846948,0,inf,0,inf,1,2.630121273562788,150,0.1423606139832225,14,0.4832956680570814,0,inf,0,inf,450,0.0118830568681154,6,0.4732090718694743,0,inf,0,inf,3,1.122643863263332,22,0.6485506034014993,Not Found
55 Wall St Apt 802,"New York, NY 10005","55 Wall St Apt 802 New York, NY 10005 ",40.7059312,-74.0093393,17,0.3158573439466727,2,2.5032581391160744,108,0.0553224438189426,31,1.4198560431708434,2427,0.0145713756973663,164,0.0993716355306482,9,0.1673019325207375,16,1.7236571123219673,1079,0.1013746784206564,119,0.0553224438189426,1,2.779469728127822,38,0.0312661501817193,16,0.1603406797972,166,0.0823529742080811,Not Found
20 W 24th St # 1,"New York, NY 10010","20 W 24th St # 1 New York, NY 10010 ",40.7427225,-73.9907446,20,0.2967429437335878,3,0.3984861745184566,132,0.1095003428860606,38,0.079266314480087,3295,0.028889048434124,171,0.0917114262327864,14,0.0825350844579362,23,0.2143187973895567,1612,0.0570787911723165,145,0.1095003428860606,1,1.0723258685329282,50,0.166262688517212,28,0.2041209769356663,203,0.0705014827053674,Not Found
144-27 Sanford Ave Unit 5K,"Flushing, NY 11355","144-27 Sanford Ave Unit 5K Flushing, NY 11355 ",40.759397,-73.819944,13,0.6194827342522834,2,0.5159188783628111,10,0.524324219678158,1,0.6301212440789374,468,0.1960422277022798,27,0.3449340932494888,0,inf,0,inf,1084,0.0760271223064665,17,0.3612852693794507,1,2.949670497639489,1,1.5966457404830887,4,0.7581674231994979,82,0.3674061918109073,Not Found
133 E 73rd St,"New York, NY 10021","133 E 73rd St New York, NY 10021 ",40.7713996,-73.9618092,13,1.1659762275798364,3,1.1219657417353337,108,0.1865592171343869,27,0.7730068117785958,2529,0.0140781572265789,184,0.163649169331341,10,0.3169459663883269,14,0.5842218954545654,1548,0.0623896901091035,114,0.1865592171343869,1,2.567912292902889,28,0.1833138557527961,22,0.251658010019944,205,0.117964660906687,Not Found
5 Tudor City Pl Apt 631,"New York, NY 10017","5 Tudor City Pl Apt 631 New York, NY 10017 ",40.7478333,-73.9711319,18,0.924185322371759,3,0.7748187104455856,131,0.3604460689912135,40,0.943062639081726,3447,0.1071315499540208,195,0.1946066841306997,13,0.4359163061885117,21,0.4560503539080764,1601,0.0484676018927602,138,0.3604460689912135,1,0.8798569637956173,43,0.3886990872884872,24,0.4270111422002723,223,0.1025094670702827,Not Found
542 E 72nd St Unit 42C,"New York, NY 10021","542 E 72nd St Unit 42C New York, NY 10021 ",40.7658164,-73.9519857,14,0.7774551624508552,2,1.627966753986703,109,0.3955274824510998,27,1.034112443159825,2567,0.1307900090389191,179,0.2285770091789287,10,0.641242095820087,14,0.1701858119785143,1587,0.116107784103922,115,0.3955274824510998,1,2.3835504596068326,28,0.7816740588307568,22,0.326705928148818,207,0.2626664032925684,Not Found
69 W 83rd St,"New York, NY 10024","69 W 83rd St New York, NY 10024 ",40.7844636,-73.9729133,12,0.4197416412014206,2,1.2242568702720602,91,0.1920980509138962,11,1.205022504021222,2025,0.0232594732916196,183,0.0545458327783513,10,1.1986780150667156,10,0.9072170821140224,1384,0.0453139790190856,99,0.1920980509138962,0,inf,23,0.1946132129320751,22,0.7941580009593857,165,0.2458651920321341,Not Found
1001 Park Ave Unit 6N,"New York, NY 10028","1001 Park Ave Unit 6N New York, NY 10028 ",40.778923,-73.957716,18,0.9491206913172732,2,1.5041703826328623,100,0.1212660166786517,20,1.3194061347737602,2210,0.0710243096976445,188,0.0260081894153991,10,0.8787300069289937,10,0.9888214627573488,1488,0.0851739505555614,106,0.1212660166786517,0,inf,22,0.1255025288465523,22,0.8046090998929651,186,0.1866399960472766,Not Found
201 W 70th St Apt 5E,"New York, NY 10023","201 W 70th St Apt 5E New York, NY 10023 ",40.777187,-73.9826725,15,0.0812991759898295,3,0.6062057271033315,97,0.1332937753783862,17,0.5948406424946883,2206,0.0282106391405479,176,0.1453661947818526,11,0.4836214928464113,14,0.2320954105911799,1412,0.0209206338051586,106,0.1332937753783862,1,2.945407400983512,29,0.2573994300573148,23,0.2256307618417091,176,0.0805229721697082,Not Found
18-05 215 St Unit 10G,"Bayside, NY 11360","18-05 215 St Unit 10G Bayside, NY 11360 ",40.7839299,-73.77643,10,0.6438255390007649,0,inf,0,inf,0,inf,141,0.2153617744361017,16,0.1746959416849789,0,inf,0,inf,526,0.0801323837284612,7,1.4565449214269526,0,inf,1,1.6536373211835322,5,1.273882471479105,14,0.2779268163390654,Not Found
156-15 78th St,"Howard Beach, NY 11414","156-15 78th St Howard Beach, NY 11414 ",40.6617523,-73.8548853,22,0.8953594466276423,1,0.6731630021800385,41,1.1788553689666614,4,2.414628935580917,125,0.3600023564227534,24,0.8258770283162794,0,inf,0,inf,900,0.3127338870481118,45,1.1788553689666614,0,inf,0,inf,3,1.6458867982382297,26,0.3961063641276114,Not Found
140-07 32nd Ave,"Flushing, NY 11354","140-07 32nd Ave Flushing, NY 11354 ",40.768793,-73.8282516,13,0.3956518111266645,2,0.7987309216699364,6,0.6384273054998588,2,0.4786097197830892,345,0.1906466513907808,23,0.1972298852345455,0,inf,0,inf,925,0.0981767898850684,12,0.6384273054998588,1,2.244356646568695,1,2.314978294771555,4,0.0760768145414593,68,0.230576040450793,Not Found
83-64 Talbot St Unit 3B,"Kew Gardens, NY 11415","83-64 Talbot St Unit 3B Kew Gardens, NY 11415 ",40.7092599,-73.82835,22,0.6237750372750859,1,3.004421089454933,31,0.3837825193104406,6,0.8433919641576745,479,0.0937648550390127,40,0.0754771001521954,1,0.4148519313915508,0,inf,1457,0.0554462641038409,36,0.1301558197681433,0,inf,1,1.9652499060643145,4,1.8709945490609448,93,0.1157979734816198,Not Found
75-88 180th St,"Fresh Meadows, NY 11366","75-88 180th St Fresh Meadows, NY 11366 ",40.7270249,-73.7885898,19,1.0972324869699666,1,2.9880061742846364,12,1.0233292350095382,1,2.176901040076201,411,0.0325300501968395,35,0.6910270437569007,1,2.392228238528288,0,inf,1421,0.0328894855841912,24,1.0233292350095382,0,inf,1,1.619772841258285,3,1.1828310661069494,89,0.072925034468136,Not Found
246 Spring St Unit 1502,"New York, NY 10013","246 Spring St Unit 1502 New York, NY 10013 ",40.7253082,-74.005407,18,0.7103043968025563,2,1.155625528826585,123,0.0748689989754187,36,0.3824860128711369,3057,0.0154716807304546,169,0.0511707244154871,12,0.555925419999842,20,0.4862170628122811,1373,0.0819921880265695,138,0.0748689989754187,1,1.8365755794350664,43,0.1661772283531178,18,0.5209411414793208,178,0.0407402175069193,Not Found
10 Mitchell Pl # 2AB,"New York, NY 10017","10 Mitchell Pl # 2AB New York, NY 10017 ",40.7531361,-73.9656278,17,0.507613672470508,3,1.1396794409640605,126,0.4306291856079537,46,0.7322451739438619,3379,0.0722974161673333,182,0.1368276777743583,12,0.8446183301633952,21,0.9068646731196488,1604,0.0435384270890741,132,0.4306291856079537,1,1.2982307539115598,42,0.6507585155840155,24,0.4077147417836866,231,0.1839275533479786,Not Found
98-41 64rd Unit 7B,"Rego Park, NY 11374","98-41 64rd Unit 7B Rego Park, NY 11374 ",40.7296299,-73.85816,12,1.4588805950781882,2,2.2641333637764114,35,0.1853238733482219,9,1.5377129400405627,801,0.0681822535916857,49,0.7192114743084644,1,1.7421224084985922,0,inf,1407,0.0505767910588347,40,0.1853238733482219,0,inf,1,2.2154284059105267,3,1.666203472708629,126,0.1456632341288821,Not Found
1 Gracie Sq Unit 7WW,"New York, NY 10028","1 Gracie Sq Unit 7WW New York, NY 10028 ",40.7734725,-73.9456132,16,0.9710908865049802,2,1.9834586752983567,100,0.444785707219191,23,1.5346993282430512,2262,0.1626397613398987,183,0.0318042675234175,9,1.0627858301889903,10,0.774626078610155,1574,0.1465769536317251,106,0.444785707219191,1,3.0069234100585103,21,0.8454685565861731,21,0.8768255050064664,192,0.2052752742982551,Not Found
99-40 63rd Rd Unit 9S,"Rego Park, NY 11374","99-40 63rd Rd Unit 9S Rego Park, NY 11374 ",40.7325099,-73.85704,14,1.4257215680319972,2,2.065538736020313,35,0.2957927740092594,8,1.695228595836243,796,0.1714026623380204,44,0.7888234789281503,1,1.821285533983928,0,inf,1381,0.0224079005280313,41,0.2957927740092594,0,inf,1,2.123966640537983,4,1.8498172745183528,124,0.1536407671248434,Not Found
55 Wall St Apt 802,"New York, NY 10005","55 Wall St Apt 802 New York, NY 10005 ",40.7059312,-74.0093393,17,0.3158573439466727,2,2.5032581391160744,108,0.0553224438189426,31,1.4198560431708434,2427,0.0145713756973663,164,0.0993716355306482,9,0.1673019325207375,16,1.7236571123219673,1079,0.1013746784206564,119,0.0553224438189426,1,2.779469728127822,38,0.0312661501817193,16,0.1603406797972,166,0.0823529742080811,Not Found
170-06 Crocheron Ave Unit 1F,"Flushing, NY 11358","170-06 Crocheron Ave Unit 1F Flushing, NY 11358 ",40.7627999,-73.7961,15,1.43341978449138,2,1.7867472408225082,2,1.7885277907378032,1,1.84953085236643,285,0.3188379311597051,21,0.7882184837519267,0,inf,0,inf,868,0.2803949220935401,10,0.3092554180683798,0,inf,2,2.125006330761164,5,0.5446382340506343,49,0.6735073524620923,Not Found
62-61 81 St,"Middle Village, NY 11379","62-61 81 St Middle Village, NY 11379 ",40.7222425,-73.8755424,6,2.407365461710241,0,inf,46,0.8199150321141089,14,1.6735068121871484,905,0.0873341008196371,64,0.4689827685167441,1,2.3804080720716345,0,inf,1406,0.0657288938055585,50,0.8199150321141089,0,inf,1,2.462504272608921,2,0.7112717752864931,127,0.2929108994018071,Not Found
84-49 168th St Unit 2K,"Jamaica, NY 11432","84-49 168th St Unit 2K Jamaica, NY 11432 ",40.7157899,-73.79747,20,0.5766572560686656,0,inf,17,0.4194691975245763,7,1.2884277006812372,421,0.4008354705092341,40,0.4359777168129556,1,1.7750178770364349,0,inf,1510,0.2306937819728665,23,0.4194691975245763,0,inf,1,1.7485186482412414,2,1.325109263958987,94,0.4120653900178762,Not Found
35-05 72nd St Unit 1E,"Jackson Heights, NY 11372","35-05 72nd St Unit 1E Jackson Heights, NY 11372 ",40.7508099,-73.89397,2,2.0513678527643027,0,inf,40,0.2218752535742325,15,0.3632663561666231,909,0.0517547603918154,32,0.1766406913321042,1,3.042491305905409,0,inf,1225,0.0619574065177936,43,0.2218752535742325,1,2.668417787662162,2,1.6193483781706428,5,2.1495606059515464,124,0.0286874183681446,Not Found
13 E 94th St,"New York, NY 10128","13 E 94th St New York, NY 10128 ",40.786376,-73.9556873,18,0.62955016950719,1,1.888168526690176,96,0.2535916290620257,16,1.0966725881798616,1984,0.077096750661497,210,0.1011628684527127,9,1.3982261391054462,7,1.492654283006811,1442,0.0558342512543368,102,0.2535916290620257,0,inf,20,0.5100269070050077,23,0.9061128999111404,166,0.0961732113897335,Not Found
45 Tudor City Pl Apt 1612,"New York, NY 10017","45 Tudor City Pl Apt 1612 New York, NY 10017 ",40.7489931,-73.97025,19,0.8432132375210769,3,0.8294660494978898,129,0.3498958874308188,41,0.956473086144869,3439,0.0153589708709149,191,0.1666124211211215,13,0.5010293356846135,21,0.5466151185558215,1595,0.028914498065199,135,0.3498958874308188,1,0.9650548816506112,43,0.4003240019618814,23,0.3686486802204443,221,0.1379253837456509,Not Found
46-17 Little Neck Pkwy,"Little Neck, NY 11362","46-17 Little Neck Pkwy Little Neck, NY 11362 ",40.7704998,-73.7339615,16,0.190361442846948,0,inf,0,inf,1,2.630121273562788,150,0.1423606139832225,14,0.4832956680570814,0,inf,0,inf,450,0.0118830568681154,6,0.4732090718694743,0,inf,0,inf,3,1.122643863263332,22,0.6485506034014993,Not Found
64-17 35 Ave,"Woodside, NY 11377","64-17 35 Ave Woodside, NY 11377 ",40.7505933,-73.8979841,3,2.186811707923769,0,inf,42,0.0805003279601372,16,0.4064243527943602,946,0.1574696577567754,38,0.359819106262374,1,2.831364130961338,0,inf,1239,0.2599649046720063,45,0.0805003279601372,1,2.7998229758243225,3,1.419160283286907,5,1.9408999913903864,129,0.1775594589990802,Not Found
100 LA Salle St Apt 2B,"New York, NY 10027","100 LA Salle St Apt 2B New York, NY 10027 ",40.813313,-73.9590948,27,0.2764783930814392,0,inf,63,0.1725943305717045,3,1.2915847938181262,916,0.0629483651484381,212,0.1699479778148097,4,0.22268309507337,2,0.5433718810780558,982,0.0497510780717616,66,0.1725943305717045,0,inf,20,0.6901268024560205,17,0.582666403661913,114,0.1166270929331202,Not Found
70 W 45th St,"New York, NY 10036","70 W 45th St New York, NY 10036 ",40.7563378,-73.982217,19,0.8359301465993072,3,0.6623353467277896,118,0.1670738057630969,34,0.3283391390672669,3241,0.0341215417827158,176,0.4488766998742847,13,0.2520657023957664,21,0.3620951155560691,1557,0.0394623421071544,127,0.1670738057630969,1,1.5413753682134832,42,0.4642025813882527,25,0.409101634934954,211,0.1692365603635975,Not Found
33 Convent Ave Apt 10,"New York, NY 10027","33 Convent Ave Apt 10 New York, NY 10027 ",40.81405,-73.9529391,27,0.2742704028435396,0,inf,65,0.2246166813848084,3,1.1549137489660426,893,0.1440029396862744,207,0.1048270072299265,4,0.1790627113414094,1,0.2819104000014676,1035,0.1462515080769056,68,0.2246166813848084,0,inf,19,0.4784580107163146,12,0.8329791426584542,108,0.2528776532255258,Not Found
390 W End Ave Unit 11EN,"New York, NY 10024","390 W End Ave Unit 11EN New York, NY 10024 ",40.7838155,-73.9812678,12,0.3893079136719083,2,1.0666872445987785,80,0.0670019080271905,15,1.0538470791232857,1928,0.0508112567088109,176,0.0354974926561989,10,0.91532032132368,11,0.6950760076833666,1335,0.0479929452319095,87,0.0670019080271905,0,inf,23,0.3802748109643267,23,0.6820905385280386,150,0.1949649810586353,Not Found
97-10 162nd Ave,"Howard Beach, NY 11414","97-10 162nd Ave Howard Beach, NY 11414 ",40.6545787,-73.8343641,9,1.6544973223092885,1,1.6491613777951746,21,0.4575838101881192,4,2.2446755070848536,122,0.2368778717166748,20,0.3938430548346783,0,inf,0,inf,692,0.0701454239522234,29,0.4575838101881192,0,inf,0,inf,3,2.706478828359497,21,1.211282017916152,Not Found
37-21 80th St Unit 6L,"Jackson Heights, NY 11372","37-21 80th St Unit 6L Jackson Heights, NY 11372 ",40.7490728,-73.8859424,3,1.930346924355169,2,2.729006494118984,38,0.1377505827289964,16,0.1987925064812946,989,0.0288402498430461,34,0.0730419765513567,0,inf,0,inf,1251,0.0742745337750989,42,0.1377505827289964,1,2.576250528223179,1,2.056971685092483,4,2.5192233650142803,135,0.1203686573680982,Not Found
12-30 Estates Ln Unit 1136,"Bayside, NY 11360","12-30 Estates Ln Unit 1136 Bayside, NY 11360 ",40.787781,-73.787919,10,0.3471395172752285,1,3.027405991112054,1,2.9378086345423142,1,2.8789667105964254,177,0.5331027599997755,20,0.4666231766379242,0,inf,0,inf,578,0.0944634532719291,8,1.819272766131684,0,inf,1,1.210542529753233,4,1.2343711851601047,23,0.7567802846351651,Not Found
111 Murray St Ph 2,"New York, NY 10007","111 Murray St Ph 2 New York, NY 10007 ",40.715351,-74.0128441,17,0.2646575950744522,2,1.8890211406595308,111,0.1892703610553627,30,1.062884541102393,2562,0.1029759077391936,155,0.4903545949845811,11,0.368239761911699,20,1.271184844711542,1202,0.0834766787561104,125,0.1892703610553627,1,2.50277587835885,42,0.3408237667886416,16,0.1525333857174704,162,0.0608061120620902,Not Found
100 11th Ave Ph B,"New York, NY 10011","100 11th Ave Ph B New York, NY 10011 ",40.7461836,-74.0076294,20,0.2464481126258188,3,0.3191601863456181,118,0.4839923912355759,31,0.2376933380553472,2956,0.0710318141840602,147,0.1417487373537368,14,0.8353832053206299,23,0.6955320632409931,1499,0.1225027132451903,134,0.4839923912355759,1,1.975214984167768,47,0.241618878653821,27,0.8471329720889896,170,0.2409830609985379,Not Found
117 W 85th St,"New York, NY 10024","117 W 85th St New York, NY 10024 ",40.7863645,-73.9735331,12,0.3357853315524688,2,1.3319058096294876,82,0.2070123187092225,11,1.3136268315667567,1918,0.0467188877461555,179,0.0852500649240365,9,1.2777387984716142,10,0.9994351824770136,1348,0.0555252656315937,88,0.2070123187092225,0,inf,22,0.3259631074255806,22,0.7288774067896687,159,0.1254450191896763,Not Found
87-10 149th Ave Unit 4L,"Howard Beach, NY 11414","87-10 149th Ave Unit 4L Howard Beach, NY 11414 ",40.6692347,-73.8478909,16,0.707020613662325,1,0.4836463282579474,40,0.6582444803981493,6,1.7862639431612777,185,0.2721690831797954,32,0.9277433361709664,0,inf,0,inf,1006,0.2188139490338362,47,0.6582444803981493,0,inf,0,inf,4,2.016443839683044,34,0.2413595542432964,Not Found
443 W 19th St,"New York, NY 10011","443 W 19th St New York, NY 10011 ",40.7449135,-74.0047324,20,0.3323251252263889,3,0.1976888163144602,121,0.3291098589713658,35,0.1450924029710219,3049,0.0546134952538141,152,0.0252978386798571,14,0.6669662343396624,23,0.6135665141444198,1507,0.0723282081326013,138,0.3291098589713658,1,1.8012933604818409,47,0.2760109525414693,27,0.671843882667726,180,0.1419259478824685,Not Found
155 E 34th St Unit 16MN,"New York, NY 10016","155 E 34th St Unit 16MN New York, NY 10016 ",40.746232,-73.978689,22,0.7565995814850905,3,0.3820870452210893,134,0.1651821177639688,41,0.5318432033595886,3412,0.0337556888774321,188,0.2460122370002279,13,0.0441724969249739,21,0.2760609815750063,1577,0.0210240476123018,141,0.1651821177639688,1,0.822602923639228,47,0.2551995220424863,26,0.2554439337222552,220,0.0564937024198748,Not Found
531 Main St Apt 310,"New York, NY 10044","531 Main St Apt 310 New York, NY 10044 ",40.7295021,-73.8229583,18,0.3981399179718105,2,1.9438470146098945,26,1.0783914576328495,6,1.794491776891211,609,0.0605119624749681,37,0.4128378688997533,1,1.1008056092292726,0,inf,1512,0.031017127039134,35,1.0783914576328495,0,inf,1,0.5711222249325344,2,0.7130563461837431,119,0.2582842059430655,Not Found
70-18 34 Ave,"Jackson Heights, NY 11372","70-18 34 Ave Jackson Heights, NY 11372 ",40.7523756,-73.8954319,2,2.007670963731606,0,inf,40,0.2376884495773801,15,0.4839988333432534,913,0.1255754152386219,34,0.3066585146461127,1,2.97808587439639,0,inf,1209,0.1056735847730993,43,0.2376884495773801,1,2.6217649649916366,2,1.5223959929806907,5,2.101509709239956,122,0.1284621037224215,Not Found
