Property Link,Type of House,Property Value,bed,bath,"
bed",Area (Sqft),Address line 1,Address line 2,Full Address,PropertyLotSizeMetastyles__StyledPropertyLotSizeMeta-rui__sc-1cz4zco-0,lot size,appreciate/depreciate
https://www.realtor.com/realestateandhomes-detail/4315-Saull-St-15-3D_Flushing_NY_11355_M45165-98127?from=srp-list-card,Condo for sale,"$699,000",2,1,,878,43-15 Saull St Unit 15-3,"Flushing, NY 11355",,acre lot,0.54,
https://www.realtor.com/realestateandhomes-detail/1237-Putnam-Ave_Brooklyn_NY_11221_M43285-27432?from=srp-list-card,Contingent,"$1,480,000",6,5,,"2,364",1237 Putnam Ave,"Brooklyn, NY 11221",,,,
https://www.realtor.com/realestateandhomes-detail/943-E-29th-St_Brooklyn_NY_11210_M39129-98875?from=srp-list-card,Multi-family home for sale,"$1,450,000",5,3,,"2,480",943 E 29th St,"Brooklyn, NY 11210",,sqft lot,"3,150",
https://www.realtor.com/realestateandhomes-detail/360-E-72nd-St-Apt-C1801_New-York_NY_10021_M38547-67033?from=srp-list-card,Co-op for sale,"$5,850,000",6,6.5,,,360 E 72nd St Apt C1801,"Manhattan, NY 10021",,,,$645k
https://www.realtor.com/realestateandhomes-detail/7281-113th-St-Apt-5D_Forest-Hills_NY_11375_M39841-68355?from=srp-list-card,Co-op for sale,"$349,000",1,1,,,72-81 113th St Unit 5D,"Forest Hills, NY 11375",,,,
https://www.realtor.com/realestateandhomes-detail/8306-Vietor-Ave-Apt-5P_Elmhurst_NY_11373_M39057-47606?from=srp-list-card,Co-op for sale,"$368,000",1,1,,900,83-06 Vietor Ave Unit 5P,"Elmhurst, NY 11373",,,,
https://www.realtor.com/realestateandhomes-detail/6771-Yellowstone-Blvd-Apt-7O_Forest-Hills_NY_11375_M38293-68108?from=srp-list-card,Co-op for sale,"$319,000",1,1,,,67-71 Yellowstone Blvd Unit 7O,"Forest Hills, NY 11375",,,,
https://www.realtor.com/realestateandhomes-detail/1367-Clay-Ave_Bronx_NY_10456_M38706-87173?from=srp-list-card,Multi-family home for sale,"$765,700",4,2,,"2,085",1367 Clay Ave,"Bronx, NY 10456",,sqft lot,"1,468",$3.9k
https://www.realtor.com/realestateandhomes-detail/223-E-50th-St-Apt-6A_New-York_NY_10022_M49663-62682?from=srp-list-card,Co-op for sale,"$2,495,000",3,2,,,223 E 50th St Apt 6A,"Manhattan, NY 10022",,,,
https://www.realtor.com/realestateandhomes-detail/1323-Elder-Ave_Bronx_NY_10472_M35600-38276?from=srp-list-card,Pending,"$599,000",5,3,,"2,560",1323 Elder Ave,"Bronx, NY 10472",,sqft lot,"2,700",
https://www.realtor.com/realestateandhomes-detail/14003-32nd-Ave_Flushing_NY_11354_M49418-78286?from=srp-list-card,Multi-family home for sale,"$2,990,000",11,8,,,140-03 32nd Ave,"Flushing, NY 11354",,sqft lot,"2,100",
https://www.realtor.com/realestateandhomes-detail/196-Wild-Ave_Staten-Island_NY_10314_M46828-72984?from=srp-list-card,Pending,"$899,999",3,3.5,,"2,715",196 Wild Ave,"Staten Island, NY 10314",,sqft lot,"3,739",
https://www.realtor.com/realestateandhomes-detail/1625-84th-St_Brooklyn_NY_11214_M45972-48933?from=srp-list-card,Multi-family home for sale,"$1,088,000",4,2,,"1,200",1625 84th St,"Brooklyn, NY 11214",,sqft lot,"1,237",
https://www.realtor.com/realestateandhomes-detail/2868-Roebling-Ave_Bronx_NY_10461_M48147-37070?from=srp-list-card,Multi-family home for sale,"$960,000",5,3,,"2,840",2868 Roebling Ave,"Bronx, NY 10461",,sqft lot,"2,374",
https://www.realtor.com/realestateandhomes-detail/19935-34th-Ave_Flushing_NY_11358_M47282-45935?from=srp-list-card,House for sale,"$853,888",4,1.5,,,199-35 34th Ave,"Flushing, NY 11358",,sqft lot,"1,888",
https://www.realtor.com/realestateandhomes-detail/134-W-80th-St-Apt-2R_New-York_NY_10024_M46739-67950?from=srp-list-card,Co-op for sale,"$700,000",1,1,,420,134 W 80th St Apt 2R,"New York, NY 10024",,,,
https://www.realtor.com/realestateandhomes-detail/2271-Knapp-St-Apt-5C_Brooklyn_NY_11229_M37265-64671?from=srp-list-card,Co-op for sale,"$250,000",3,1,,"1,050",2271 Knapp St Apt 5C,"Brooklyn, NY 11229",,,,$5k
https://www.realtor.com/realestateandhomes-detail/1815-215th-St-Apt-7M_Bayside_NY_11360_M30802-85397?from=srp-list-card,Co-op for sale,"$699,000",3,2,,,18-15 215 St Unit 7M,"Bayside, NY 11360",,,,
https://www.realtor.com/realestateandhomes-detail/1773-E-19th-St-Apt-1A_Brooklyn_NY_11229_M33825-82687?from=srp-list-card,Condo for sale,"$698,000",2,2,,,1773 E 19th St Apt 1A,"Brooklyn, NY 11229",,,,
https://www.realtor.com/realestateandhomes-detail/5911-Queens-Blvd-Apt-3J_Woodside_NY_11377_M31785-57521?from=srp-list-card,Co-op for sale,"$349,000",1,1,,,59-11 Queens Blvd Unit 3J,"Woodside, NY 11377",,,,$20k
https://www.realtor.com/realestateandhomes-detail/2139-Quimby-Ave_Bronx_NY_10473_M31332-31436?from=srp-list-card,Pending,"$859,000",6,,,,2139 Quimby Ave,"Bronx, NY 10473",,,,$10k
https://www.realtor.com/realestateandhomes-detail/15-E-19th-St-Apt-4D_Brooklyn_NY_11226_M30658-21929?from=srp-list-card,Condo for sale,"$800,000",2,2,,925,15 E 19th St Apt 4D,"Brooklyn, NY 11226",,,,$40k
https://www.realtor.com/realestateandhomes-detail/74-5th-Ave-Apt-2A_New-York_NY_10011_M36350-06622?from=srp-list-card,Co-op for sale,"$3,750,000",2,2,,"2,300",74 Fifth Ave Apt 2A,"New York, NY 10011",,,,$225k
https://www.realtor.com/realestateandhomes-detail/160-Bard-Ave-Apt-6A_Staten-Island_NY_10310_M35474-96740?from=srp-list-card,Co-op for sale,"$234,900",1,1,,600,160 Bard Ave Apt 6A,"Staten Island, NY 10310",,sqft lot,600,
https://www.realtor.com/realestateandhomes-detail/1027-Leggett-Ave-Apt-1D_Bronx_NY_10455_M91203-57166?from=srp-list-card,Co-op for sale,"$135,000",1,1,,700,1027 Leggett Ave Apt 1D,"Bronx, NY 10455",,,,
https://www.realtor.com/realestateandhomes-detail/435-E-52nd-St-16C2_New-York_NY_10022_M91867-25211?from=srp-list-card,Co-op for sale,"$5,850,000",3,3.5,,,435 E 52nd St Unit 16C2,"Manhattan, NY 10022",,,,
https://www.realtor.com/realestateandhomes-detail/310-E-86th-St-Apt-11C_New-York_NY_10028_M96041-50341?from=srp-list-card,Condo for sale,"$5,975,000",4,4.5,,"2,650",310 E 86th St Apt 11C,"New York, NY 10028",,,,
https://www.realtor.com/realestateandhomes-detail/1805-215th-St-Apt-5G_Bayside_NY_11360_M42241-55279?from=srp-list-card,Co-op for sale,"$398,000",1,1,,950,18-05 215th St Unit 5G,"Bayside, NY 11360",,,,
https://www.realtor.com/realestateandhomes-detail/245-E-93rd-St-Apt-28E_New-York_NY_10128_M36441-70404?from=srp-list-card,Condo for sale,"$1,865,000",3,2.5,,"1,262",245 E 93rd St Apt 28E,"New York, NY 10128",,,,
https://www.realtor.com/realestateandhomes-detail/5803-Calloway-St-Apt-6NN_Corona_NY_11368_M35273-42745?from=srp-list-card,Co-op for sale,"$265,000",2,1,,,5803 Calloway St Apt 6NN,"Corona, NY 11368",,,,
https://www.realtor.com/realestateandhomes-detail/5911-Queens-Blvd-Apt-3J_Woodside_NY_11377_M31785-57521?from=srp-list-card,Co-op for sale,"$349,000",1,1,,,59-11 Queens Blvd Unit 3J,"Woodside, NY 11377",,,,$20k
https://www.realtor.com/realestateandhomes-detail/15-E-19th-St-Apt-4D_Brooklyn_NY_11226_M30658-21929?from=srp-list-card,Condo for sale,"$800,000",2,2,,925,15 E 19th St Apt 4D,"Brooklyn, NY 11226",,,,$40k
https://www.realtor.com/realestateandhomes-detail/24351-Caney-Rd_Rosedale_NY_11422_M32940-79957?from=srp-list-card,Multi-family home for sale,"$999,900",Studio,,1,"2,031",243-51 Caney Rd,"Rosedale, NY 11422",,sqft lot,"4,000",
https://www.realtor.com/realestateandhomes-detail/1237-Putnam-Ave_Brooklyn_NY_11221_M43285-27432?from=srp-list-card,Contingent,"$1,480,000",6,5,,"2,364",1237 Putnam Ave,"Brooklyn, NY 11221",,,,
https://www.realtor.com/realestateandhomes-detail/943-E-29th-St_Brooklyn_NY_11210_M39129-98875?from=srp-list-card,Multi-family home for sale,"$1,450,000",5,3,,"2,480",943 E 29th St,"Brooklyn, NY 11210",,sqft lot,"3,150",
https://www.realtor.com/realestateandhomes-detail/196-Wild-Ave_Staten-Island_NY_10314_M46828-72984?from=srp-list-card,Pending,"$899,999",3,3.5,,"2,715",196 Wild Ave,"Staten Island, NY 10314",,sqft lot,"3,739",
https://www.realtor.com/realestateandhomes-detail/440-E-62nd-St-Apt-17G_New-York_NY_10065_M47179-35314?from=srp-list-card,Co-op for sale,"$499,000",1,1,,,440 E 62nd St Apt 17G,"Manhattan, NY 10065",,,,$20k
https://www.realtor.com/realestateandhomes-detail/2271-Knapp-St-Apt-5C_Brooklyn_NY_11229_M37265-64671?from=srp-list-card,Co-op for sale,"$250,000",3,1,,"1,050",2271 Knapp St Apt 5C,"Brooklyn, NY 11229",,,,$5k
https://www.realtor.com/realestateandhomes-detail/873-60th-St_Brooklyn_NY_11220_M35097-02473?from=srp-list-card,Multi-family home for sale,"$1,860,000",8,4,,"2,748",873 60th St,"Brooklyn, NY 11220",,sqft lot,"1,603",
https://www.realtor.com/realestateandhomes-detail/2648-E-11th-St_Brooklyn_NY_11235_M35291-96933?from=srp-list-card,House for sale,"$799,000",3,1,,828,2648 E 11th St,"Brooklyn, NY 11235",,sqft lot,"2,800",$50k
https://www.realtor.com/realestateandhomes-detail/1773-E-19th-St-Apt-1A_Brooklyn_NY_11229_M33825-82687?from=srp-list-card,Condo for sale,"$698,000",2,2,,,1773 E 19th St Apt 1A,"Brooklyn, NY 11229",,,,
https://www.realtor.com/realestateandhomes-detail/75-W-238th-St-Apt-3H_Bronx_NY_10463_M97301-36167?from=srp-list-card,Co-op for sale,"$185,000",1,1,,900,75 W 238th St Apt 3H,"Bronx, NY 10463",,,,
https://www.realtor.com/realestateandhomes-detail/45-Sutton-Pl-S-4MN_New-York_NY_10022_M90385-44196?from=srp-list-card,Co-op for sale,"$2,395,000",3,3.5,,"3,000",45 Sutton Pl S Unit 4MN,"New York, NY 10022",,,,
https://www.realtor.com/realestateandhomes-detail/464-5th-St-464_Brooklyn_NY_11215_M98240-04426?from=srp-list-card,Townhouse for sale,"$3,800,000",6,4,,,464 5th St,"Brooklyn, NY 11215",,,,
https://www.realtor.com/realestateandhomes-detail/40-Brighton-1st-Rd-Apt-3J_Brooklyn_NY_11235_M98166-97597?from=srp-list-card,Co-op for sale,"$399,000",1,1,,797,40 Brighton 1st Rd Apt 3J,"Brooklyn, NY 11235",,,,
https://www.realtor.com/realestateandhomes-detail/1682-8th-Ave_Brooklyn_NY_11215_M42286-82526?from=srp-list-card,Pending,"$1,350,000",3,1,,"1,020",1682 8th Ave,"Brooklyn, NY 11215",,,,
https://www.realtor.com/realestateandhomes-detail/5900-Arlington-Ave-Apt-3P_Bronx_NY_10471_M40147-05425?from=srp-list-card,Co-op for sale,"$175,000",Studio,1,1,,5900 Arlington Ave Apt 3P,"Bronx, NY 10471",,,,$4k
https://www.realtor.com/realestateandhomes-detail/1343-Saint-Lawrence-Ave_Bronx_NY_10472_M32473-54273?from=srp-list-card,Pending,"$784,999",6,2,,"1,768",1343 Saint Lawrence Ave,"Bronx, NY 10472",,sqft lot,"2,818",
https://www.realtor.com/realestateandhomes-detail/30-Newton-St_Staten-Island_NY_10312_M33338-63536?from=srp-list-card,Multi-family home for sale,"$1,349,000",6,5,,"2,655",30 Newton St,"Staten Island, NY 10312",,sqft lot,"8,140",
https://www.realtor.com/realestateandhomes-detail/1322-E-14th-St-Apt-4B_Brooklyn_NY_11230_M37435-34493?from=srp-list-card,Condo for sale,"$725,000",3,2,,"1,185",1322 E 14th St Apt 4B,"Brooklyn, NY 11230",,,,
https://www.realtor.com/realestateandhomes-detail/748-Throggs-Neck-Expy_Bronx_NY_10465_M37076-00036?from=srp-list-card,Pending,"$699,000",3,2.5,,"2,106",748 Throggs Neck Expy,"Bronx, NY 10465",,sqft lot,"2,300",$16k
https://www.realtor.com/realestateandhomes-detail/245-E-93rd-St-Apt-28E_New-York_NY_10128_M36441-70404?from=srp-list-card,Condo for sale,"$1,865,000",3,2.5,,"1,262",245 E 93rd St Apt 28E,"New York, NY 10128",,,,
https://www.realtor.com/realestateandhomes-detail/250-W-89th-St-Apt-3M_New-York_NY_10024_M35114-75799?from=srp-list-card,House for sale,"$1,350,000",2,2,,,250 W 89th St Apt 3M,"New York, NY 10024",,,,$200k
https://www.realtor.com/realestateandhomes-detail/236-W-26th-St-Apt-2E_New-York_NY_10001_M30869-00789?from=srp-list-card,Co-op for sale,"$3,800,000",3,2.5,,,236 W 26th St Apt 2E,"New York, NY 10001",,,,
https://www.realtor.com/realestateandhomes-detail/73-Woodbine-St_Brooklyn_NY_11221_M38999-36902?from=srp-list-card,Multi-family home for sale,"$1,999,000",5,6,,,73 Woodbine St,"Brooklyn, NY 11221",,sqft lot,"2,500",$101k
https://www.realtor.com/realestateandhomes-detail/3-Hanover-Sq-Apt-22A_New-York_NY_10004_M45035-42421?from=srp-list-card,Co-op for sale,"$1,995,000",3,3.5,,"2,200",3 Hanover Sq Apt 22A,"Manhattan, NY 10004",,,,
https://www.realtor.com/realestateandhomes-detail/9524-Fort-Hamilton-Pkwy-Apt-508_Brooklyn_NY_11209_M38468-05907?from=srp-list-card,Co-op for sale,"$405,000",1,1,,700,9524 Fort Hamilton Pkwy Apt 508,"Brooklyn, NY 11209",,,,
https://www.realtor.com/realestateandhomes-detail/89-Granite-St_Brooklyn_NY_11207_M36963-70728?from=srp-list-card,Multi-family home for sale,"$1,495,000",3,2.5+,,"2,016",89 Granite St,"Brooklyn, NY 11207",,sqft lot,"2,400",
https://www.realtor.com/realestateandhomes-detail/3218-Greenpoint-Ave_Long-Island-City_NY_11101_M36868-60545?from=srp-list-card,Multi-family home for sale,"$1,599,000",8,4,,,32-18 Greenpoint Ave,"Long Island City, NY 11101",,sqft lot,"2,500",
https://www.realtor.com/realestateandhomes-detail/21715-Hempstead-Ave_Queens-Village_NY_11429_M38767-07074?from=srp-list-card,Townhouse for sale,"$649,000",3,1.5,,770,21715 Hempstead Ave Unit 107,"Queens Village, NY 11429",,sqft lot,993,
https://www.realtor.com/realestateandhomes-detail/444-E-86th-St-Apt-4D_New-York_NY_10028_M37840-24259?from=srp-list-card,Co-op for sale,"$685,000",1,1,,,444 E 86th St Apt 4D,"Manhattan, NY 10028",,,,$14k
https://www.realtor.com/realestateandhomes-detail/3249-201st-St_Bayside_NY_11361_M36001-47069?from=srp-list-card,House for sale,"$898,000",3,2,,"1,080",32-49 201st St,"Bayside, NY 11361",,sqft lot,"2,258",
https://www.realtor.com/realestateandhomes-detail/140-Beach-5th-St_Far-Rockaway_NY_11691_M36183-54643?from=srp-list-card,Pending,"$1,379,000",6,3.5,,,140 Beach 5th St,"Far Rockaway, NY 11691",,sqft lot,"3,201",
https://www.realtor.com/realestateandhomes-detail/47-E-67th-St-Apt-5_New-York_NY_10065_M36417-09874?from=srp-list-card,Co-op for sale,"$2,995,000",2,2.5,,,47 E 67th St Apt 5,"New York, NY 10065",,,,$355k
https://www.realtor.com/realestateandhomes-detail/878-Euclid-Ave_Brooklyn_NY_11208_M35593-26493?from=srp-list-card,Pending,"$689,000",6,3.5,,"2,003",878 Euclid Ave,"Brooklyn, NY 11208",,sqft lot,"2,084",
https://www.realtor.com/realestateandhomes-detail/1-Main-St-Apt-12K_Brooklyn_NY_11201_M41438-55794?from=srp-list-card,Condo for sale,"$2,495,000",1,2,,"1,414",1 Main St Apt 12K,"Brooklyn, NY 11201",,,,
https://www.realtor.com/realestateandhomes-detail/203-Halsey-St_Brooklyn_NY_11216_M49878-83902?from=srp-list-card,Pending,"$2,995,000",7,4.5+,,"3,778",203 Halsey St,"Brooklyn, NY 11216",,,,
https://www.realtor.com/realestateandhomes-detail/13338-Sanford-Ave-Apt-9C_Flushing_NY_11355_M45617-19783?from=srp-list-card,Condo for sale,"$1,128,000",2,2,,"1,380",133-38 Sanford Ave Unit 9C,"Flushing, NY 11355",,,,
https://www.realtor.com/realestateandhomes-detail/225-Eastern-Pkwy-Apt-3E_Brooklyn_NY_11238_M45289-99613?from=srp-list-card,Condo for sale,"$2,395,000",4,3,,"2,000",225 Eastern Pkwy Apt 3E,"Brooklyn, NY 11238",,acre lot,0.55,
https://www.realtor.com/realestateandhomes-detail/8714-57th-Rd-Ph-C_Elmhurst_NY_11373_M45435-22510?from=srp-list-card,House for sale,"$774,999",2,2,,,87-14 57th Rd Unit C,"Elmhurst, NY 11373",,acre lot,0.68,
https://www.realtor.com/realestateandhomes-detail/240-76th-St_Brooklyn_NY_11209_M49971-85163?from=srp-list-card,Townhouse for sale,"$2,499,000",7,3.5,,"3,800",240 76th St,"Brooklyn, NY 11209",,,,$200k
https://www.realtor.com/realestateandhomes-detail/360-54th-St_Brooklyn_NY_11220_M49805-93075?from=srp-list-card,Multi-family home for sale,"$1,580,000",,3,,"3,024",360 54th St,"Brooklyn, NY 11220",,sqft lot,"2,003",
https://www.realtor.com/realestateandhomes-detail/257-Van-Name-Ave_Staten-Island_NY_10303_M42869-07825?from=srp-list-card,Foreclosure,"$725,000",3,3,,"1,584",257 Van Name Ave,"Staten Island, NY 10303",,sqft lot,"5,505",
https://www.realtor.com/realestateandhomes-detail/205-W-57th-St-Apt-8BC_New-York_NY_10019_M48780-82874?from=srp-list-card,Co-op for sale,"$595,000",Studio,1,1,,205 W 57th St Apt 8BC,"New York, NY 10019",,,,
https://www.realtor.com/realestateandhomes-detail/28-Hazel-Ct_Brooklyn_NY_11229_M48742-65638?from=srp-list-card,Pending,"$659,000",3,2,,"1,050",28 Hazel Ct,"Brooklyn, NY 11229",,sqft lot,"1,785",$16k
https://www.realtor.com/realestateandhomes-detail/7713-Ditmars-Blvd-1_Flushing_NY_11370_M48373-97881?from=srp-list-card,Pending,"$454,500",2,1,,772,77-13 Ditmars Blvd Unit 1,"East Elmhurst, NY 11370",,,,$23.9k
https://www.realtor.com/realestateandhomes-detail/3927-56th-St_Woodside_NY_11377_M38776-25608?from=srp-list-card,House for sale,"$1,399,000",4,3,,,39-27 56th St,"Woodside, NY 11377",,sqft lot,"2,500",
https://www.realtor.com/realestateandhomes-detail/10015-203rd-St_Hollis_NY_11423_M36170-00721?from=srp-list-card,Pending,"$750,000",5,3,,,100-15 203rd St,"Hollis, NY 11423",,sqft lot,"4,000",
https://www.realtor.com/realestateandhomes-detail/21616-28th-Rd_Bayside_NY_11360_M34730-70205?from=srp-list-card,House for sale,"$2,750,000",5,5.5+,,,216-16 28th Rd,"Bayside, NY 11360",,sqft lot,"8,330",
https://www.realtor.com/realestateandhomes-detail/166-E-63rd-St-Apt-10F_New-York_NY_10065_M44541-93600?from=srp-list-card,Condo for sale,"$1,250,000",1,1,,"1,002",166 E 63rd St Apt 10F,"New York, NY 10065",,,,
https://www.realtor.com/realestateandhomes-detail/50-W-66th-St-Apt-5C_New-York_NY_10023_M96832-40732?from=srp-list-card,Condo for sale,"$8,000,000",4,4.5,,"3,223",50 W 66th St Apt 5C,"New York, NY 10023",,acre lot,0.4,
https://www.realtor.com/realestateandhomes-detail/343-Menahan-St-4A_Brooklyn_NY_11237_M97309-55829?from=srp-list-card,Condo for sale,"$1,350,000",3,3,,"1,423",343 Menahan St Unit 4A,"Brooklyn, NY 11237",,,,
https://www.realtor.com/realestateandhomes-detail/324-E-41st-St-Apt-1004C_New-York_NY_10017_M94691-18224?from=srp-list-card,Co-op for sale,"$950,000",2,1,,,324 E 41st St Apt 1004C,"New York, NY 10017",,,,
https://www.realtor.com/realestateandhomes-detail/150-W-12th-St-3WEST_New-York_NY_10011_M42358-97198?from=srp-list-card,Condo for sale,"$22,750,000",5,5.5,,"4,206",150 W 12th St Unit 3WEST,"Manhattan, NY 10011",,,,
https://www.realtor.com/realestateandhomes-detail/1213-Avenue-Z-Apt-F33_Brooklyn_NY_11235_M42339-35923?from=srp-list-card,Co-op for sale,"$379,000",1,1,,,1213 Avenue Z Ave Unit F33,"Brooklyn, NY 11235",,,,
https://www.realtor.com/realestateandhomes-detail/100-Suffolk-St-1DD_New-York_NY_10002_M90816-66819?from=srp-list-card,Co-op for sale,"$500,000",1,1,,,100 Suffolk St Unit 1DD,"New York, NY 10002",,,,
https://www.realtor.com/realestateandhomes-detail/88-Lexington-Ave-Apt-505_New-York_NY_10016_M40041-88389?from=srp-list-card,Condo for sale,"$4,700,000",3,2.5,,"2,137",88 Lexington Ave Apt 505,"Manhattan, NY 10016",,,,
https://www.realtor.com/realestateandhomes-detail/735-Maguire-Ave_Staten-Island_NY_10309_M95724-92967?from=srp-list-card,Multi-family home for sale,"$1,300,000",3,5,,"2,430",735 Maguire Ave,"Staten Island, NY 10309",,sqft lot,"4,000",
https://www.realtor.com/realestateandhomes-detail/9-Prospect-Park-W-Grnd_Brooklyn_NY_11215_M96076-67665?from=srp-list-card,Co-op for sale,"$995,000",Studio,0.5+,1,"1,152",9 Prospect Park W Unit Grnd,"Brooklyn, NY 11215",,,,
https://www.realtor.com/realestateandhomes-detail/387-Grand-St-Apt-K406_New-York_NY_10002_M96094-91693?from=srp-list-card,Co-op for sale,"$999,000",2,1,,,387 Grand St Apt K406,"Manhattan, NY 10002",,,,$50k
https://www.realtor.com/realestateandhomes-detail/3371-Prince-St-11J_Flushing_NY_11354_M96271-57939?from=srp-list-card,Condo for sale,"$981,825",2,2,,741,33-71 Prince St Unit 11J,"Flushing, NY 11354",,,,
https://www.realtor.com/realestateandhomes-detail/3060-Ocean-Ave-Apt-2O_Brooklyn_NY_11235_M96681-31794?from=srp-list-card,Co-op for sale,"$329,000",1,1,,900,3060 Ocean Ave Apt 2O,"Brooklyn, NY 11235",,,,$16k
https://www.realtor.com/realestateandhomes-detail/2-E-70th-St-91011B_New-York_NY_10021_M97761-98952?from=srp-list-card,Co-op for sale,"$9,950,000",5,5.5,,"4,000",2 E 70th St Unit 91011B,"New York, NY 10021",,,,$550k
https://www.realtor.com/realestateandhomes-detail/200-E-78th-St-Apt-4E_New-York_NY_10075_M97290-97188?from=srp-list-card,Co-op for sale,"$455,000",Studio,1,1,,200 E 78th St Apt 4E,"Manhattan, NY 10075",,,,
https://www.realtor.com/realestateandhomes-detail/1295-Madison-Ave-Frnt-3_New-York_NY_10128_M98428-83039?from=srp-list-card,Condo for sale,"$7,995,000",5,4.5,,"2,974",1295 Madison Ave Unit 3,"Manhattan, NY 10128",,,,
https://www.realtor.com/realestateandhomes-detail/3720-87th-St-Apt-2C_Jackson-Heights_NY_11372_M47577-51788?from=srp-list-card,Co-op for sale,"$209,000",Studio,1,1,,37-20 87th St Unit 2C,"Jackson Heights, NY 11372",,,,
https://www.realtor.com/realestateandhomes-detail/5034-Deepdale-Pl_Little-Neck_NY_11362_M47320-74178?from=srp-list-card,Pending,"$1,750,000",4,3,,"2,670",50-34 Deepdale Pl,"Little Neck, NY 11362",,sqft lot,"7,480",
https://www.realtor.com/realestateandhomes-detail/6311-13th-Ave_Brooklyn_NY_11219_M42878-24799?from=srp-list-card,Multi-family home for sale,"$1,975,000",4,,,"2,200",6311 13th Ave,"Brooklyn, NY 11219",,sqft lot,"3,346",
